"id","query","suggested_labels","reviewed_labels","decision","reviewer_notes","source"
"synthetic-0399","Latest official updates on computer networks check karo","external_research","external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0400","Latest official updates on Python programming check karo","external_research","external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0401","Use my study notes to make a fractions quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0402","Use my study notes to make a quadratic equations quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0403","Use my study notes to make a trigonometry quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0404","Use my study notes to make a probability quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0405","Use my study notes to make a photosynthesis quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0406","Use my study notes to make a human digestion quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0407","Use my study notes to make a Newton's laws quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0408","Use my study notes to make a chemical bonding quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0409","Use my study notes to make a Indian independence movement quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0410","Use my study notes to make a Indian Constitution quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0411","Use my study notes to make a climate change quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0412","Use my study notes to make a maps and latitude quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0413","Use my study notes to make a Hindi grammar quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0414","Use my study notes to make a English essay writing quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0415","Use my study notes to make a financial accounting quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0416","Use my study notes to make a marketing fundamentals quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0417","Use my study notes to make a data structures quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0418","Use my study notes to make a DBMS normalization quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0419","Use my study notes to make a computer networks quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0420","Use my study notes to make a Python programming quiz","assessment|knowledge_retrieval","assessment|knowledge_retrieval","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0421","fractions par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0422","quadratic equations par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0423","trigonometry par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0424","probability par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0425","photosynthesis par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0426","human digestion par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0427","Newton's laws par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0428","chemical bonding par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0429","Indian independence movement par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0430","Indian Constitution par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0431","climate change par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0432","maps and latitude par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0433","Hindi grammar par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0434","English essay writing par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0435","financial accounting par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0436","marketing fundamentals par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0437","data structures par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0438","DBMS normalization par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0439","computer networks par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0440","Python programming par Hindi test questions banao","assessment|language_support","assessment|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0441","My weak fractions areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0442","My weak quadratic equations areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0443","My weak trigonometry areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0444","My weak probability areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0445","My weak photosynthesis areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0446","My weak human digestion areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0447","My weak Newton's laws areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0448","My weak chemical bonding areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0449","My weak Indian independence movement areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0450","My weak Indian Constitution areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0451","My weak climate change areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0452","My weak maps and latitude areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0453","My weak Hindi grammar areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0454","My weak English essay writing areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0455","My weak financial accounting areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0456","My weak marketing fundamentals areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0457","My weak data structures areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0458","My weak DBMS normalization areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0459","My weak computer networks areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0460","My weak Python programming areas se practice quiz banao","assessment|personalization","assessment|personalization","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0461","Search current fractions guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0462","Search current quadratic equations guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0463","Search current trigonometry guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0464","Search current probability guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0465","Search current photosynthesis guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0466","Search current human digestion guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0467","Search current Newton's laws guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0468","Search current chemical bonding guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0469","Search current Indian independence movement guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0470","Search current Indian Constitution guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0471","Search current climate change guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0472","Search current maps and latitude guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0473","Search current Hindi grammar guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0474","Search current English essay writing guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0475","Search current financial accounting guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0476","Search current marketing fundamentals guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0477","Search current data structures guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0478","Search current DBMS normalization guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0479","Search current computer networks guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0480","Search current Python programming guidelines and make a test","assessment|external_research","assessment|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0481","My PDF se fractions Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0482","My PDF se quadratic equations Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0483","My PDF se trigonometry Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0484","My PDF se probability Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0485","My PDF se photosynthesis Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0486","My PDF se human digestion Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0487","My PDF se Newton's laws Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0488","My PDF se chemical bonding Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0489","My PDF se Indian independence movement Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0490","My PDF se Indian Constitution Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0491","My PDF se climate change Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0492","My PDF se maps and latitude Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0493","My PDF se Hindi grammar Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0494","My PDF se English essay writing Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0495","My PDF se financial accounting Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0496","My PDF se marketing fundamentals Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0497","My PDF se data structures Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0498","My PDF se DBMS normalization Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0499","My PDF se computer networks Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0500","My PDF se Python programming Hinglish me samjhao","knowledge_retrieval|language_support","knowledge_retrieval|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0501","Compare my fractions notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0502","Compare my quadratic equations notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0503","Compare my trigonometry notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0504","Compare my probability notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0505","Compare my photosynthesis notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0506","Compare my human digestion notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0507","Compare my Newton's laws notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0508","Compare my chemical bonding notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0509","Compare my Indian independence movement notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0510","Compare my Indian Constitution notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0511","Compare my climate change notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0512","Compare my maps and latitude notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0513","Compare my Hindi grammar notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0514","Compare my English essay writing notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0515","Compare my financial accounting notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0516","Compare my marketing fundamentals notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0517","Compare my data structures notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0518","Compare my DBMS normalization notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0519","Compare my computer networks notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0520","Compare my Python programming notes with latest official guidance","knowledge_retrieval|external_research","knowledge_retrieval|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0521","Mere weak fractions concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0522","Mere weak quadratic equations concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0523","Mere weak trigonometry concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0524","Mere weak probability concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0525","Mere weak photosynthesis concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0526","Mere weak human digestion concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0527","Mere weak Newton's laws concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0528","Mere weak chemical bonding concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0529","Mere weak Indian independence movement concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0530","Mere weak Indian Constitution concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0531","Mere weak climate change concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0532","Mere weak maps and latitude concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0533","Mere weak Hindi grammar concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0534","Mere weak English essay writing concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0535","Mere weak financial accounting concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0536","Mere weak marketing fundamentals concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0537","Mere weak data structures concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0538","Mere weak DBMS normalization concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0539","Mere weak computer networks concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0540","Mere weak Python programming concepts Hindi me explain karo","personalization|language_support","personalization|language_support","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0541","My fractions progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0542","My quadratic equations progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0543","My trigonometry progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0544","My probability progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0545","My photosynthesis progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0546","My human digestion progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0547","My Newton's laws progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0548","My chemical bonding progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0549","My Indian independence movement progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0550","My Indian Constitution progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0551","My climate change progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0552","My maps and latitude progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0553","My Hindi grammar progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0554","My English essay writing progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0555","My financial accounting progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0556","My marketing fundamentals progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0557","My data structures progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0558","My DBMS normalization progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0559","My computer networks progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0560","My Python programming progress ke liye latest study resources search karo","personalization|external_research","personalization|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0561","Latest fractions updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0562","Latest quadratic equations updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0563","Latest trigonometry updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0564","Latest probability updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
"synthetic-0565","Latest photosynthesis updates Hindi me batao","language_support|external_research","language_support|external_research","approved","AI-reviewed template candidate; human review required before production deployment.","synthetic-review-required"
